county,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
California,2020-06-16,2582.7,2112.8,3857.3,744.3,627.5,1022.7,669.4,559.5,934.4,351,258.5,541.5,101.9,79,159.4,0,0,0,0,0,0,72.8867839413511,61.4085502491486,86.7632310400398,5220.79352458308,5189.48025685855,5257.71180709316,72.8867839413511,61.4085502491486,86.7632310400398,5220.79352458308,5189.48025685855,5257.71180709316,projected,-36.4429552256565,projected,59613.5972441096,,9359.3004359384,6757.86982750483,13630.7418507552
California,2020-06-17,2607.1,2094.4,4050.1,751.8,628,1063,676,560.5,971.8,353.1,254.9,571.1,102.7,78.5,166.6,0,0,0,0,0,0,73.6771512744146,61.5638726511014,88.5551883641394,5294.47067585749,5250.95998152655,5347.37721325948,73.6771512744146,61.5638726511014,88.5551883641394,5294.47067585749,5250.95998152655,5347.37721325948,projected,-36.4429552256565,projected,60033.40548122,,9303.93208962364,6658.73086693995,13619.564139119
California,2020-06-18,2631.8,2100.9,4160.9,758.9,626.5,1104.2,682.3,558,1012.9,355.9,252.5,544.2,103.3,78.5,166.2,0,0,0,0,0,0,74.4408009467064,61.4079697616014,90.730846742788,5368.9114768042,5311.83081530865,5437.94151994479,74.4408009467064,61.4079697616014,90.730846742788,5368.9114768042,5311.83081530865,5437.94151994479,projected,-36.4429552256565,projected,60453.2137183305,,9253.41203503338,6564.83883319832,13703.8218998458
California,2020-06-19,2651.3,2103.4,4259.2,765.4,623.5,1142.7,688.1,557.5,1048.5,354.9,254,543.5,103.9,77,167.2,0,0,0,0,0,0,75.1859968135604,61.24886726147,92.3136266707698,5444.09747361776,5374.02153910659,5529.21640134582,75.1859968135604,61.24886726147,92.3136266707698,5444.09747361776,5374.02153910659,5529.21640134582,projected,-36.4429552256565,projected,60873.0219554409,,9191.98114805374,6464.45307138264,13735.9433342054
California,2020-06-20,2670.2,2086.9,4385.1,771.2,618.5,1188.7,693.1,555.4,1089,356.3,253,557.2,104.1,77.5,169.6,0,0,0,0,0,0,75.9138717987219,61.6172371149998,94.7428374827461,5520.01134541648,5435.86511742606,5624.57986081179,75.9138717987219,61.6172371149998,94.7428374827461,5520.01134541648,5435.86511742606,5624.57986081179,projected,-36.4429552256565,projected,61292.8301925513,,9118.35371791556,6357.17340430152,13718.3894033527
California,2020-06-21,2684.7,2087,4403.6,776.5,615.5,1217.7,697.5,551,1112.7,356.1,251.5,581.7,104.6,77,164.7,0,0,0,0,0,0,76.5828802031962,61.5663865732286,96.6491588694449,5596.59422561968,5496.70833620644,5723.23474333567,76.5828802031962,61.5663865732286,96.6491588694449,5596.59422561968,5496.70833620644,5723.23474333567,projected,-36.4429552256565,projected,61712.6384296618,,9039.98759811663,6258.45137800369,13691.6339873049
California,2020-06-22,2694.9,2073.7,4335.9,780.8,611.9,1241,701,547.5,1137.3,355.6,248.5,563.6,104.1,76.5,162.7,0,0,0,0,0,0,77.0999624644527,61.5694161671164,98.2116242622594,5673.69418808413,5557.37840155293,5822.37269982759,77.0999624644527,61.5694161671164,98.2116242622594,5673.69418808413,5557.37840155293,5822.37269982759,projected,-36.284414389473,projected,62132.4466667722,,8966.31348225728,6173.71363411956,13669.8672779225
California,2020-06-23,2701.7,2061.2,4371.6,784.1,607.5,1259.5,703.5,542.5,1151.6,355.4,247.5,581.2,104.1,75.5,167.1,0,0,0,0,0,0,77.511776951812,61.2201242729306,99.5019287754135,5751.20596503594,5617.87285529548,5919.09318455397,77.511776951812,61.2201242729306,99.5019287754135,5751.20596503594,5617.87285529548,5919.09318455397,projected,-36.1165978441778,projected,62552.2549038827,,8898.30141624753,6094.80732768662,13654.4667645845
California,2020-06-24,2704.2,2038.3,4361.3,786.1,602.5,1274.2,705.1,536,1148.5,353,238,577.3,103.8,75,165.2,0,0,0,0,0,0,77.7835271582269,60.6623115899629,101.251908741791,5828.98949219417,5678.60745603789,6022.11614587339,77.7835271582269,60.6623115899629,101.251908741791,5828.98949219417,5678.60745603789,6022.11614587339,projected,-35.9393001481232,projected,62972.0631409931,,8835.16553590313,6020.06786445137,13671.1913149098
California,2020-06-25,2702.2,2029.5,4406.5,787.5,597,1264.7,706,532,1142,351,246,589.6,103.4,74,166,0,0,0,0,0,0,77.9015047199223,60.3398181509517,102.76848559473,5906.89099691409,5739.62399992235,6128.02023616722,77.9015047199223,60.3398181509517,102.76848559473,5906.89099691409,5739.62399992235,6128.02023616722,projected,-35.7523280109324,projected,63391.8713781035,,8779.25076059094,5950.82918858416,13766.8921729008
California,2020-06-26,2701.3,2008.4,4413.1,788.2,593,1258.3,706.2,530,1134.3,351,241.5,573.2,103.2,74,172,0,0,0,0,0,0,77.8948752395632,59.8930807661496,103.531879734021,5984.78587215366,5802.86576628853,6228.45636255519,77.8948752395632,59.8930807661496,103.531879734021,5984.78587215366,5802.86576628853,6228.45636255519,projected,-35.555510508288,projected,63811.679615214,,8718.68279505625,5874.70259910971,13853.2480956299
California,2020-06-27,2698,1977.4,4415.5,788.3,584,1251.1,705.9,521.5,1121,350.2,236,584.4,102.7,72,167.5,0,0,0,0,0,0,77.797146918529,59.3312124722021,104.272813309486,6062.58301907219,5860.94427773185,6329.21113064663,77.797146918529,59.3312124722021,104.272813309486,6062.58301907219,5860.94427773185,6329.21113064663,projected,-35.3486886743143,projected,64231.4878523244,,8652.75358232524,5792.55821116008,13826.6283869838
California,2020-06-28,2694.1,1953,4419.3,787.3,579,1248.3,704.7,517,1113.1,350,235.5,609.5,102,72.5,171.6,0,0,0,0,0,0,77.6306781213629,58.620603242229,105.32349865945,6140.21369719355,5919.70119227011,6432.23103394601,77.6306781213629,58.620603242229,105.32349865945,6140.21369719355,5919.70119227011,6432.23103394601,projected,-35.1316704563286,projected,64651.2960894345,,8587.36122325019,5692.27124144472,13787.3140942268
California,2020-06-29,2686.5,1930.8,4393.4,786.2,571,1237.5,703.5,512,1118.8,345.8,230.5,570.2,101.9,72,169.6,0,0,0,0,0,0,77.4175611962232,57.9519994448267,106.224857348898,6217.63125838977,5978.7499724343,6535.46979889035,77.4175611962232,57.9519994448267,106.224857348898,6217.63125838977,5978.7499724343,6535.46979889035,projected,-34.9042736590205,projected,65071.1043265449,,8522.57285162963,5587.07064689547,13832.3599856978
California,2020-06-30,2678,1925.4,4415.8,784.1,566.5,1260.9,701.5,508,1146.5,345,231,582.1,101,70,173,0,0,0,0,0,0,77.1596633675223,57.0388311018028,106.912828083157,6294.79092175729,6037.30387696796,6638.40638453307,77.1596633675223,57.0388311018028,106.912828083157,6294.79092175729,6037.30387696796,6638.40638453307,projected,-34.6663444342119,projected,65490.9125636553,,8458.49015314943,5484.06118080076,13877.4570239715
California,2020-07-01,2669.6,1898,4445.4,781.9,560.4,1279.8,699.1,501,1161.5,342.7,228,603,100.7,69,173,0,0,0,0,0,0,76.8414317491847,56.46407939142,108.042149836121,6371.63235350648,6095.22310837045,6747.56578439493,76.8414317491847,56.46407939142,108.042149836121,6371.63235350648,6095.22310837045,6747.56578439493,projected,-34.4177616568222,projected,65910.7208007658,,8400.80943225642,5388.14899817277,13931.519933076
California,2020-07-02,2660.3,1871,4465.4,778.7,558,1298.5,696,496.5,1165.5,340.5,221.5,580.2,99.7,68,169,0,0,0,0,0,0,76.4495775205007,55.8800337506681,108.852395667964,6448.08193102698,6152.4730314913,6852.18333421597,76.4495775205007,55.8800337506681,108.852395667964,6448.08193102698,6152.4730314913,6852.18333421597,projected,-34.1584413735517,projected,66330.5290378762,,8351.15856984326,5309.7848309204,13997.4623995883
California,2020-07-03,2646.2,1845,4491.1,775.1,554,1306.6,692.6,493,1168.2,335.6,216,572.5,99.1,67.5,174.5,0,0,0,0,0,0,76.0179351888951,55.271535861853,109.784081134206,6524.09986621587,6209.02955168904,6955.47691685767,76.0179351888951,55.271535861853,109.784081134206,6524.09986621587,6209.02955168904,6955.47691685767,projected,-33.8883412635723,projected,66750.3372749867,,8300.3744715362,5246.21266034041,14032.6234506294
California,2020-07-04,2630.5,1850.8,4469.8,770.8,543.5,1302.9,688.5,484.5,1167.5,333.8,216.5,569.1,98.3,66.5,169,0,0,0,0,0,0,75.5803189206677,54.6440888640078,108.880017723876,6599.68018513654,6261.7344219803,7063.82293288526,75.5803189206677,54.6440888640078,108.880017723876,6599.68018513654,6261.7344219803,7063.82293288526,projected,-33.6074650419739,projected,67170.1455120971,,8247.57080632035,5182.17329897396,14031.3754240874
California,2020-07-05,2612,1829.4,4420.1,766.4,537.5,1330.5,684.3,480.5,1187.1,330.6,209,569.5,97.5,64.5,170.6,0,0,0,0,0,0,75.1277907713273,53.8961540767943,109.085986294238,6674.80797590787,6313.54533581612,7164.5602544192,75.1277907713273,53.8961540767943,109.085986294238,6674.80797590787,6313.54533581612,7164.5602544192,projected,-33.3158667290311,projected,67589.9537492075,,8197.01151312826,5120.43200896382,14029.3175508115
California,2020-07-06,2596.5,1802.5,4443.6,761.6,532,1311.6,679.8,472,1170,330.3,209,585.7,96.7,63.5,171,0,0,0,0,0,0,74.6420928090899,53.1436283304754,109.740281479468,6749.45006871696,6367.72812333074,7277.32779214662,74.6420928090899,53.1436283304754,109.740281479468,6749.45006871696,6367.72812333074,7277.32779214662,projected,-33.0136547019724,projected,68009.761986318,,8148.70624236377,5061.23226614539,14055.105396093
California,2020-07-07,2576.5,1773.8,4390.1,756.5,526.4,1289.2,675.2,467.4,1146.5,325,201.5,596,95.9,64.5,168.5,0,0,0,0,0,0,74.118288546994,52.3429184995865,109.942297664265,6823.56835726395,6421.41990582235,7382.5387934449,74.118288546994,52.3429184995865,109.942297664265,6823.56835726395,6421.41990582235,7382.5387934449,projected,-32.7009954412744,projected,68429.5702234284,,8102.69402395034,5004.38730295934,14124.4696420589
California,2020-07-08,2555.7,1728.4,4481.2,751.6,522,1284.6,670.6,462,1137.8,322.6,198,587.1,95.4,62,170.5,0,0,0,0,0,0,73.5611236796234,51.4942851629389,109.785988174552,6897.12948094358,6472.32074745834,7496.17535848151,73.5611236796234,51.4942851629389,109.785988174552,6897.12948094358,6472.32074745834,7496.17535848151,projected,-32.3781168810154,projected,68849.3784605389,,8063.15392558071,4952.51121089607,14150.6036089387
California,2020-07-09,2536.4,1705.4,4485.4,746.7,512.5,1296.5,666.1,455,1152.8,321.7,195.5,592,94.9,61.5,169.5,0,0,0,0,0,0,72.9752997268133,50.7409085230747,109.973451924592,6970.10478067039,6523.84299684154,7611.02375522747,72.9752997268133,50.7409085230747,109.973451924592,6970.10478067039,6523.84299684154,7611.02375522747,projected,-32.045247389962,projected,69269.1866976493,,8031.45825019941,4905.75860578511,14219.0557439411
California,2020-07-10,2519,1686.9,4404.7,741.4,505.5,1311,661.4,447.5,1168,319.1,199,567.5,93.8,60.5,169.5,0,0,0,0,0,0,72.38830110939,50.0455364136039,110.072054887418,7042.49308177978,6574.78100303192,7724.87180521255,72.38830110939,50.0455364136039,110.072054887418,7042.49308177978,6574.78100303192,7724.87180521255,projected,-31.7024113357124,projected,69688.9949347598,,8001.01430881306,4861.10646978114,14288.0604677755
California,2020-07-11,2500.6,1677.8,4401.2,736.2,498,1303.7,656.7,444.5,1161.2,316.5,196,569.1,93.1,59.5,168.5,0,0,0,0,0,0,71.8309043128557,49.4760849610246,110.219673358151,7114.32398609264,6624.00081075838,7839.88478145424,71.8309043128557,49.4760849610246,110.219673358151,7114.32398609264,6624.00081075838,7839.88478145424,projected,-31.3495960335271,projected,70108.8031718702,,7971.00112371802,4799.42431466524,14368.6061984375
California,2020-07-12,2482.1,1623.9,4413.2,730.8,490,1296.5,651.7,433,1157.1,313,187,584.6,92.6,58.5,168.1,0,0,0,0,0,0,71.3029260138938,48.7814878744739,110.783158289553,7185.62691210653,6670.80004168611,7953.87476550086,71.3029260138938,48.7814878744739,110.783158289553,7185.62691210653,6670.80004168611,7953.87476550086,projected,-30.9868132425359,projected,70528.6114089806,,7944.4243987508,4749.2357896762,14476.6972479299
California,2020-07-13,2463.7,1602.4,4435.9,725.7,487.9,1291.1,647,429.5,1148.1,312.9,187,556.9,92,58.5,167.1,0,0,0,0,0,0,70.7878995449394,47.9142121206947,110.718878726076,7256.41481165147,6716.78385628671,8061.47726125889,70.7878995449394,47.9142121206947,110.718878726076,7256.41481165147,6716.78385628671,8061.47726125889,projected,-30.6141004571638,projected,70948.4196460911,,7921.32031552785,4702.13875791952,14591.6283774301
California,2020-07-14,2446.5,1574.5,4388.4,720.1,477.9,1286,642.1,420.5,1148.5,309.2,186.5,584.6,91.2,57,167.1,0,0,0,0,0,0,70.2763624732222,47.0286081871511,111.078635596977,7326.69117412469,6761.96748523355,8177.40978648745,70.2763624732222,47.0286081871511,111.078635596977,7326.69117412469,6761.96748523355,8177.40978648745,projected,-30.2315221056929,projected,71368.2278832015,,7901.74479919689,4651.26223816164,14713.7802193984
California,2020-07-15,2430.7,1568,4367.9,714.7,468,1280.2,637.2,414,1141.7,308.3,178.5,579.2,90.4,55.5,165.5,0,0,0,0,0,0,69.7614652005009,46.2774975579274,111.364049557382,7396.45263932519,6806.43748550243,8293.81609878588,69.7614652005009,46.2774975579274,111.364049557382,7396.45263932519,6806.43748550243,8293.81609878588,projected,-29.83917063768,projected,71788.036120312,,7888.70052904642,4600.60443491861,14849.5708568096
California,2020-07-16,2412.3,1539.5,4323.9,709.5,460,1272.7,632.6,406.4,1143.5,305,180.4,574,89.9,54.5,165.2,0,0,0,0,0,0,69.233842524575,45.6376945992137,111.544416353179,7465.68648184977,6852.27502571083,8410.57560987438,69.233842524575,45.6376945992137,111.544416353179,7465.68648184977,6852.27502571083,8410.57560987438,projected,-29.4371674819862,projected,72207.8443574224,,7883.44222877046,4555.2588456532,15002.2817299742
California,2020-07-17,2396.5,1513.5,4318.3,704.5,454,1280.6,628.3,404.4,1147.3,304.6,178.5,568.8,89.5,55,168.6,0,0,0,0,0,0,68.7112141156091,44.8601777494152,111.716059187411,7534.39769596538,6897.96672840936,8516.20447876842,68.7112141156091,44.8601777494152,111.716059187411,7534.39769596538,6897.96672840936,8516.20447876842,projected,-29.0256638575265,projected,72627.6525945325,,7881.56228021535,4520.23370736986,15163.0672397695
California,2020-07-18,2379.1,1471,4345.5,699.6,451.5,1282.5,624,396.5,1148.1,301,174,588.7,88.8,54,167,0,0,0,0,0,0,68.2148206278655,44.2032554446967,111.742640220355,7602.61251659324,6944.32970498581,8610.72390804995,68.2148206278655,44.2032554446967,111.742640220355,7602.61251659324,6944.32970498581,8610.72390804995,projected,-28.604841419534,projected,73047.4608316429,,7882.30834793971,4491.17320565209,15329.4859256521
California,2020-07-19,2364.7,1471.5,4373.9,694.9,443.5,1282.2,619.7,393.9,1131.2,300.4,170,591.6,88.2,53.5,165.6,0,0,0,0,0,0,67.7424426231367,43.6031729023496,112.06795579023,7670.35495921638,6988.08527947896,8704.30341105156,67.7424426231367,43.6031729023496,112.06795579023,7670.35495921638,6988.08527947896,8704.30341105156,projected,-28.1749127251835,projected,73467.2690687533,,7887.66066382869,4465.19345684592,15453.1969750447
California,2020-07-20,2348.2,1451.3,4367.5,690.4,435.5,1282.3,615.7,384,1126.5,298.3,169.4,581.1,87.8,52,168,0,0,0,0,0,0,67.2898009861194,43.0266255118679,112.323295914453,7737.6447602025,7028.53891238937,8802.19853510413,67.2898009861194,43.0266255118679,112.323295914453,7737.6447602025,7028.53891238937,8802.19853510413,projected,-27.7361215038186,projected,73887.0773058638,,7897.69819567412,4441.98942699935,15630.4334168635
California,2020-07-21,2335,1425.9,4324.9,685.7,425,1276.6,611.7,376.9,1121.6,297.5,168.9,573.5,87.1,50.5,170.1,0,0,0,0,0,0,66.858420968854,42.372360759,112.676636942888,7804.50318117135,7070.44901195928,8918.57715443125,66.858420968854,42.372360759,112.676636942888,7804.50318117135,7070.44901195928,8918.57715443125,projected,-27.2887427187905,projected,74306.8855429742,,7912.50810993693,4421.54014841076,15811.5213606097
California,2020-07-22,2320.6,1423.8,4308.8,681.2,417.4,1265.7,607.6,372.4,1122.3,295.5,165,571.1,86.8,52,169.5,0,0,0,0,0,0,66.4415934957097,41.7166891140596,113.007367308145,7870.94477466706,7114.3147870417,9035.46247507018,66.4415934957097,41.7166891140596,113.007367308145,7870.94477466706,7114.3147870417,9035.46247507018,projected,-26.8330824100145,projected,74726.6937800847,,7934.10970425867,4404.96480159443,15961.7205164962
California,2020-07-23,2310,1393.2,4344.5,677.1,411.4,1258,604,364.5,1124.7,296,164,572.5,86.3,49,166,0,0,0,0,0,0,66.0308043164815,41.1194301061899,113.293193778318,7936.97557898354,7157.70675605905,9152.83280838066,66.0308043164815,41.1194301061899,113.293193778318,7936.97557898354,7157.70675605905,9152.83280838066,projected,-26.3694773087756,projected,75146.5020171951,,7963.68894792211,4392.84876048975,16130.4580011547
California,2020-07-24,2298.2,1366.5,4412.4,673.5,407.5,1272.7,600.8,360.5,1138.9,294.3,163,580.1,86.1,49.5,167.7,0,0,0,0,0,0,65.6381988500831,40.6158469472266,113.593485593379,8002.61377783363,7200.64256654691,9270.65563212629,65.6381988500831,40.6158469472266,113.593485593379,8002.61377783363,7200.64256654691,9270.65563212629,projected,-25.8982942190076,projected,75566.3102543055,,7998.73947369983,4377.22687690221,16339.3334356351
California,2020-07-25,2288.3,1369,4347.4,669.8,403.4,1279,597.7,355,1142,292.8,160.5,575.9,85.7,49,168,0,0,0,0,0,0,65.2794030886898,40.1016893166172,113.678584966546,8067.89318092232,7243.13952503098,9388.95087956761,65.2794030886898,40.1016893166172,113.678584966546,8067.89318092232,7243.13952503098,9388.95087956761,projected,-25.4199291622177,projected,75986.118491416,,8038.58392858758,4369.96622377988,16513.3687887371
California,2020-07-26,2279.1,1322.5,4351.6,666.5,394.5,1301.1,594.8,351.5,1156.4,293.1,152,567,85.6,49,172.5,0,0,0,0,0,0,64.9531926075878,39.624995300921,114.055649762666,8132.8463735299,7285.21519933606,9499.84756237768,64.9531926075878,39.624995300921,114.055649762666,8132.8463735299,7285.21519933606,9499.84756237768,projected,-24.934806286343,projected,76405.9267285264,,8084.34305789218,4352.23101466969,16686.5232110824
California,2020-07-27,2270.9,1320.4,4337,663.7,389.4,1289.4,592.4,347.4,1155.2,291.8,159.5,583,85.5,49,167.5,0,0,0,0,0,0,64.6566774772379,39.1306688305502,114.645577559054,8197.50305100714,7325.78581999341,9604.94728442235,64.6566774772379,39.1306688305502,114.645577559054,8197.50305100714,7325.78581999341,9604.94728442235,projected,-24.4433765420796,projected,76825.7349656369,,8136.16793463843,4349.45577839352,16892.514739079
California,2020-07-28,2261.7,1312,4468.8,661.2,386,1286.4,590.2,346,1154,289.7,156.9,582.8,85.1,48.5,169.1,0,0,0,0,0,0,64.3910363948136,38.6347241099403,115.274763285537,8261.89408740196,7364.84669950303,9709.98407356853,64.3910363948136,38.6347241099403,115.274763285537,8261.89408740196,7364.84669950303,9709.98407356853,projected,-23.9461161335104,projected,77245.5432027473,,8194.20729662526,4357.09078873806,17172.8459821952
California,2020-07-29,2254.8,1306.8,4466,658.8,385,1289.8,588.2,344,1153.5,290.3,155,574.1,85.1,47.5,171,0,0,0,0,0,0,64.1513652703668,38.1618214755,115.929498627404,8326.04545267232,7403.54548875389,9816.51614648641,64.1513652703668,38.1618214755,115.929498627404,8326.04545267232,7403.54548875389,9816.51614648641,projected,-23.4435247531484,projected,77665.3514398577,,8259.61894366633,4368.81935323495,17522.7841552643
California,2020-07-30,2249.2,1282.8,4448.7,656.7,379.9,1298.8,586.4,339,1162.3,291.9,150.5,583,85.1,48,168.5,0,0,0,0,0,0,63.9311326546385,37.7115949222745,116.407414396739,8389.97658532696,7441.90242732776,9933.05003275542,63.9311326546385,37.7115949222745,116.407414396739,8389.97658532696,7441.90242732776,9933.05003275542,projected,-22.9361236146974,projected,78085.1596769682,,8333.57980932767,4385.23737312909,17900.9633393908
California,2020-07-31,2243.4,1287,4427.6,654.8,375.4,1302.5,584.8,337.9,1169,289.6,156,589.5,84.8,47,174.1,0,0,0,0,0,0,63.7387262998669,37.3008705946053,117.026664491318,8453.71531162683,7479.95274374673,10050.1053208526,63.7387262998669,37.3008705946053,117.026664491318,8453.71531162683,7479.95274374673,10050.1053208526,projected,-22.4244532998538,projected,78504.9679140786,,8415.39080356827,4399.48644325044,18306.8122953251
California,2020-08-01,2241.5,1270.7,4453.5,653.5,372,1310.5,583.8,333.9,1174.4,292.1,150.5,600.1,84.9,46.5,175,0,0,0,0,0,0,63.5857811807661,36.9332167393032,117.452371882012,8517.30109280759,7517.73700776634,10167.5704340246,63.5857811807661,36.9332167393032,117.452371882012,8517.30109280759,7517.73700776634,10167.5704340246,projected,-21.9090714382633,projected,78924.7761511891,,8504.46542050649,4415.23840312716,18696.2843284631
California,2020-08-02,2236.5,1258.4,4480.7,652.5,367.5,1324.7,583.1,329.5,1190.5,289.2,151,590.1,85.1,45.5,173,0,0,0,0,0,0,63.4724781063274,36.6492392382798,117.13111844229,8580.77357091392,7555.27180547847,10285.7398391762,63.4724781063274,36.6492392382798,117.13111844229,8580.77357091392,7555.27180547847,10285.7398391762,projected,-21.3905502422373,projected,79344.5843882995,,8601.1456612709,4427.78632474262,19094.6778759815
California,2020-08-03,2234.4,1240.4,4498.9,652.1,369.3,1331.1,582.8,327.5,1189.1,290.8,149,589.7,85.2,45,173.1,0,0,0,0,0,0,63.3975481665441,36.4131295353498,117.309167028205,8644.17111908046,7592.56921997543,10413.4006290736,63.3975481665441,36.4131295353498,117.309167028205,8644.17111908046,7592.56921997543,10413.4006290736,projected,-20.8694739199587,projected,79764.3926254099,,8705.69148440411,4444.48593256883,19476.5763081979
California,2020-08-04,2234.7,1222.4,4496.3,652,364.3,1330,582.9,324.4,1186.6,291.2,148,623.5,85.4,45,175,0,0,0,0,0,0,63.3622868899421,36.1996793513962,118.032015827549,8707.53340597041,7631.5334708479,10545.0942413624,63.3622868899421,36.1996793513962,118.032015827549,8707.53340597041,7631.5334708479,10545.0942413624,projected,-20.3464359926434,projected,80184.2008625204,,8818.35008034258,4465.18948664553,19878.6681005757
California,2020-08-05,2237.8,1225,4515.2,652,359.4,1329.5,583.1,321,1185.2,294.3,152.5,604.1,85.1,45.5,173.5,0,0,0,0,0,0,63.3636222229592,36.0087102898803,118.846322010478,8770.89702819337,7667.42077837193,10656.6826277487,63.3636222229592,36.0087102898803,118.846322010478,8770.89702819337,7667.42077837193,10656.6826277487,projected,-19.8220365423982,projected,80604.0090996308,,8939.43892687658,4489.86703087203,20301.9329619953
California,2020-08-06,2237.8,1219.7,4443.8,652.4,357,1319.2,583.7,317,1178.7,292.8,145.5,602.2,85.8,44.5,174.5,0,0,0,0,0,0,63.3969054609445,35.8437659563677,119.695983838045,8834.29393365431,7707.21582796443,10768.6211777444,63.3969054609445,35.8437659563677,119.695983838045,8834.29393365431,7707.21582796443,10768.6211777444,projected,-19.296879418343,projected,81023.8173367409,,9070.17821833687,4535.02762052156,20749.1119367061
California,2020-08-07,2242.7,1202.4,4533.8,653.3,353.4,1323,584.7,317.4,1185,295.1,147.5,619.3,86,45,177,0,0,0,0,0,0,63.4675186949908,35.7104071233166,120.572549780077,8897.7614523493,7747.7097708678,10892.2628027258,63.4675186949908,35.7104071233166,120.572549780077,8897.7614523493,7747.7097708678,10892.2628027258,projected,-18.7715694288913,projected,81443.6255738513,,9211.79329683864,4580.16356249861,21223.0452121885
California,2020-08-08,2245.9,1218.5,4551.8,654.7,354,1316.8,586.2,316.5,1187.5,295.9,151.5,631.7,86.7,46.5,184.1,0,0,0,0,0,0,63.5839032194307,35.6133149691217,121.502741154233,8961.34535556873,7786.21298804268,11016.6308893043,63.5839032194307,35.6133149691217,121.502741154233,8961.34535556873,7786.21298804268,11016.6308893043,projected,-18.2467095479627,projected,81863.4338109617,,9363.81667123719,4620.61901808064,21722.9268275699
