county,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
California,2020-08-09,2252.8,1199.5,4734.7,656.3,350.5,1325.6,587.8,315.4,1193.1,296.9,145,633.7,87.1,45,180,0,0,0,0,0,0,63.747610427218,35.4743185261465,122.488479486417,9025.09296599595,7824.65233242175,11142.2827125138,63.747610427218,35.4743185261465,122.488479486417,9025.09296599595,7824.65233242175,11142.2827125138,projected,-17.7228981622667,projected,82283.2420480722,,9525.79608494518,4664.54743345026,22244.5640976455
California,2020-08-10,2261.4,1206.3,4785.6,658.5,350,1339.3,589.9,311.5,1211.2,299.9,149,627.6,87.6,45.5,185.5,0,0,0,0,0,0,63.9589098925043,35.3748542819218,123.520977100408,9089.05187588845,7863.04699061469,11271.4112277921,63.9589098925043,35.3748542819218,123.520977100408,9089.05187588845,7863.04699061469,11271.4112277921,projected,-17.2007263857824,projected,82703.0502851826,,9698.14895494881,4712.01386819184,22792.5198875973
California,2020-08-11,2272.2,1201.3,4796.4,661.2,352,1355.2,592.5,313,1228.7,302.5,151.5,663.6,88.3,45.5,190.1,0,0,0,0,0,0,64.2193733593428,35.2860722439044,124.636743389164,9153.2712492478,7901.42125842739,11406.1162269322,64.2193733593428,35.2860722439044,124.636743389164,9153.2712492478,7901.42125842739,11406.1162269322,projected,-16.6807754660734,projected,83122.8585222931,,9881.26776023825,4763.06677714121,23439.424376734
California,2020-08-12,2284.8,1215.3,4838.2,664.1,348,1372.5,595.5,312.9,1246,307.2,147,673.1,88.9,45,188.6,0,0,0,0,0,0,64.527717528821,35.264602606441,125.856514028711,9217.79896677662,7939.79946454452,11539.6547470014,64.527717528821,35.264602606441,125.856514028711,9217.79896677662,7939.79946454452,11539.6547470014,projected,-16.1636143052907,projected,83542.6667594035,,10074.5299571371,4817.22936216462,24135.0799448028
California,2020-08-13,2299.2,1193.2,4948.4,667.9,350.4,1396.7,599.1,311.4,1259.6,307.6,146.5,662.7,89.7,46,192.1,0,0,0,0,0,0,64.8811556557338,35.3265058925985,127.649689861163,9282.68012243235,7975.85757351958,11660.8206217645,64.8811556557338,35.3265058925985,127.649689861163,9282.68012243235,7975.85757351958,11660.8206217645,projected,-15.649797116557,projected,83962.4749965139,,10279.2444958467,4875.02015276421,24755.712120075
California,2020-08-14,2314.5,1194,4942.2,672,350,1416.2,603,312.5,1280.8,310.5,149.5,676,90.5,46,201.1,0,0,0,0,0,0,65.2826430244409,35.4215989771656,130.044272685903,9347.96276545679,8011.89680959566,11795.0620638113,65.2826430244409,35.4215989771656,130.044272685903,9347.96276545679,8011.89680959566,11795.0620638113,projected,-15.1398612340788,projected,84382.2832336244,,10498.9394480938,4938.05134369675,25517.4848514343
California,2020-08-15,2335.1,1194.3,5016.4,677,353.5,1430,607.6,312,1301.3,316.6,153.5,694.1,91.9,47,204.5,0,0,0,0,0,0,65.7380659718927,35.2692467426993,132.478720785995,9413.70083142868,8047.79532164797,11928.1782368537,65.7380659718927,35.2692467426993,132.478720785995,9413.70083142868,8047.79532164797,11928.1782368537,projected,-12.5624548722541,projected,84802.0914707348,,10885.8625570665,5070.01730484739,26553.1364589026
California,2020-08-16,2356.3,1236.2,5012.9,682.1,354,1443.2,612.6,317.4,1302.6,318.3,154,703.5,92.4,46.5,199.6,0,0,0,0,0,0,66.2505500791611,35.2618307988679,133.883225286805,9479.95138150785,8080.37592765328,12040.7858651357,66.2505500791611,35.2618307988679,133.883225286805,9479.95138150785,8080.37592765328,12040.7858651357,projected,-12.0142543368574,projected,85221.8997078453,,11305.5971135819,5220.47221225947,27924.109513076
California,2020-08-17,2378.2,1220.9,5058.2,687.6,357,1460.8,618,316.5,1319.2,321.6,152,739.1,93.5,46.5,204.6,0,0,0,0,0,0,66.8220758860537,35.3425093735395,136.321620998107,9546.7734573939,8113.01192890654,12154.2534110026,66.8220758860537,35.3425093735395,136.321620998107,9546.7734573939,8113.01192890654,12154.2534110026,projected,-11.4719369794022,projected,85641.7079449557,,11610.6085907031,5316.00178241339,29065.0853445159
California,2020-08-18,2402.8,1222.2,5196,694.6,359.5,1488.3,624.5,319.4,1343.2,327,157.9,706.1,95,47.5,209.1,0,0,0,0,0,0,67.4547601422168,35.4535053002493,139.423587869786,9614.22821753612,8145.73326430233,12279.2222643954,67.4547601422168,35.4535053002493,139.423587869786,9614.22821753612,8145.73326430233,12279.2222643954,projected,-10.9359971800936,projected,86061.5161820662,,11943.6920038611,5416.98369157731,30297.7621485723
California,2020-08-19,2428.5,1219.5,5263.2,701.8,359.4,1514.8,631.1,318.5,1368.1,332.2,159.9,740.1,96.3,47.5,211.2,0,0,0,0,0,0,68.1492696109289,35.5924361549655,141.77114996024,9682.37748714705,8178.57072415797,12438.7695974388,68.1492696109289,35.5924361549655,141.77114996024,9682.37748714705,8178.57072415797,12438.7695974388,projected,-10.4069018702486,projected,86481.3244191766,,12299.3303891825,5543.72922138088,31564.2012824608
California,2020-08-20,2458.2,1211.8,5390.5,709.7,363,1551.5,638.4,323.5,1405.3,337.1,159.9,765.5,97.6,47.5,223.6,0,0,0,0,0,0,68.9048379755171,35.7594470931775,143.6811931014,9751.28232512256,8213.07469130317,12601.7379826664,68.9048379755171,35.7594470931775,143.6811931014,9751.28232512256,8213.07469130317,12601.7379826664,projected,-9.88508940100044,projected,86901.132656287,,12676.8834338441,5652.1237083599,32998.2193474563
California,2020-08-21,2490,1217.4,5553.6,717.8,362,1580.3,646,324,1432,342,158,779.6,99,49,227.5,0,0,0,0,0,0,69.722313654469,35.9549393289937,145.694006740191,9821.00463877703,8250.17396616378,12757.3786232206,69.722313654469,35.9549393289937,145.694006740191,9821.00463877703,8250.17396616378,12757.3786232206,projected,-9.37096863799538,projected,87320.9408933975,,13082.173848276,5766.03725753948,34540.5878452003
California,2020-08-22,2521.5,1239,5661,727.1,366.4,1610.5,654.5,328,1463.7,346.8,159,793.5,101,49,229.6,0,0,0,0,0,0,70.6053795377069,36.1828091299177,148.677014530561,9891.61001831474,8287.51474783292,12925.8773759475,70.6053795377069,36.1828091299177,148.677014530561,9891.61001831474,8287.51474783292,12925.8773759475,projected,-8.86491827891385,projected,87740.7491305079,,13514.8044091185,5887.51321809087,36194.2860573705
California,2020-08-23,2559.7,1253.8,5806.4,737,368.9,1639.6,663.6,329.5,1487.8,355.4,167,818.8,102.5,50,231.6,0,0,0,0,0,0,71.5591001409445,36.4468994454717,151.900033209939,9963.16911845568,8325.13074470135,13098.2339451823,71.5591001409445,36.4468994454717,151.900033209939,9963.16911845568,8325.13074470135,13098.2339451823,projected,-8.36759890433651,projected,88160.5573676184,,13972.0486772907,6021.86569120344,37937.578766522
California,2020-08-24,2601.6,1296.8,5905.8,747.6,372.4,1682,673.3,330,1518.8,362.3,170.5,854.7,104.3,49.5,242.2,0,0,0,0,0,0,72.5875332727271,36.7444828099634,155.001301308516,10035.7566517284,8363.05228654023,13238.5526242005,72.5875332727271,36.7444828099634,155.001301308516,10035.7566517284,8363.05228654023,13238.5526242005,projected,-7.87941239072943,projected,88580.3656047288,,14455.0943396388,6162.97865541093,39837.2790639393
California,2020-08-25,2642.4,1319,6043.4,759.1,375.5,1728.2,683.8,338.9,1560.6,366.9,166,865.6,106.2,51.5,249,0,0,0,0,0,0,73.6936649918259,37.0729147092445,157.906051571155,10109.4503167202,8401.34606019884,13379.2481565418,73.6936649918259,37.0729147092445,157.906051571155,10109.4503167202,8401.34606019884,13379.2481565418,projected,-7.40057241451288,projected,89000.1738418388,,14965.212203634,6336.40496934317,41092.416753055
California,2020-08-26,2688.6,1326.4,6258.3,771.4,384.4,1763.6,695.2,345.8,1595.2,376.8,172.5,901.6,108.5,52.5,255.2,0,0,0,0,0,0,74.8804752308907,37.4349799366634,160.98468767679,10184.3307919511,8440.10137576049,13522.1882420857,74.8804752308907,37.4349799366634,160.98468767679,10184.3307919511,8440.10137576049,13522.1882420857,projected,-6.9315705370946,projected,89419.9820789493,,15498.9913592042,6524.47993544396,42709.4135741882
California,2020-08-27,2740.7,1344.8,6407.4,785.7,390.9,1800,708.4,348.4,1634.6,387.6,169.5,913.1,111.7,53.5,262,0,0,0,0,0,0,76.1495904767587,37.8295303936879,164.259186936425,10260.4803824279,8479.24701916395,13667.4904875855,76.1495904767587,37.8295303936879,164.259186936425,10260.4803824279,8479.24701916395,13667.4904875855,projected,-6.47323806535963,projected,89839.7903160597,,16058.4068170101,6684.88681955785,44708.9088751716
California,2020-08-28,2797.1,1355.5,6562,800.5,395.9,1844.7,722.3,351.5,1673.2,396.7,177,957,114.2,52.5,269.6,0,0,0,0,0,0,77.4997876940301,38.2530479603483,169.05960915059,10337.9801701219,8518.80683253535,13815.2618553493,77.4997876940301,38.2530479603483,169.05960915059,10337.9801701219,8518.80683253535,13815.2618553493,projected,-6.02736556979588,projected,90259.5985531702,,16655.3452994888,6845.37081633601,46824.7562152881
California,2020-08-29,2861.2,1377.9,6789.9,817.7,400.4,1913.1,738.2,358,1733.6,409,183,981.1,117.6,55,285,0,0,0,0,0,0,78.9325758344274,38.7091626537361,174.220288267495,10416.9127459563,8558.80881709804,13965.6230845543,78.9325758344274,38.7091626537361,174.220288267495,10416.9127459563,8558.80881709804,13965.6230845543,projected,-5.59380100474176,projected,90679.4067902806,,17290.4365917233,7070.596525985,48425.5377781225
California,2020-08-30,2932.3,1395,7042.8,837.1,404,1980.2,755.9,363.4,1795.6,424.5,184.9,1031.1,121.4,55,291.5,0,0,0,0,0,0,80.45552882058,39.2121370987724,179.688702427471,10497.3682747769,8599.29371402282,14118.7365101811,80.45552882058,39.2121370987724,179.688702427471,10497.3682747769,8599.29371402282,14118.7365101811,projected,-5.17421097749207,projected,91099.215027391,,17959.2307278134,7328.61243551336,50916.2448594617
California,2020-08-31,3007.7,1410,7210.8,857.7,411,2030.8,774.9,369.8,1843.4,434.9,191.5,1085.8,124.8,57,307.6,0,0,0,0,0,36.8,82.298737215635,40.0281684774407,185.482287803831,10579.6670119926,8640.86655490961,14276.5227742647,82.298737215635,40.0281684774407,185.482287803831,10579.6670119926,8640.86655490961,14276.5227742647,projected,-4.76914710279651,projected,91519.0232645015,,18663.3329241428,7550.36661798786,53827.728380968
California,2020-09-01,3093,1434.7,7395.3,879.9,420.4,2110.3,795.6,375.5,1912.6,450.2,196.5,1111.3,128.5,57,311.6,0,0,0,0,0,116.3,84.5073109386195,40.6114549241091,194.313536996719,10664.1743229312,8683.60722535652,14466.9742772326,84.5073109386195,40.6114549241091,194.313536996719,10664.1743229312,8683.60722535652,14466.9742772326,projected,-4.38051371096933,projected,91938.8315016119,,19404.1167641708,7717.61239602826,56799.7053079063
California,2020-09-02,3179.7,1465.8,7615.1,904,429.5,2175.5,817.7,385.9,1959.8,461,199.9,1169.7,132.8,60.5,330.5,0,0,0,0,0,181.5,86.9205704102741,41.3937554454063,200.918862798993,10751.0948933415,8727.0617990989,14665.9112843653,86.9205704102741,41.3937554454063,200.918862798993,10751.0948933415,8727.0617990989,14665.9112843653,projected,-4.00863731111814,projected,92358.6397387224,,20174.751440396,7966.35396064203,59653.9138043499
California,2020-09-03,3270.5,1477.4,7917.9,929.5,434.5,2228.3,841.2,396.4,2025.5,475.3,202,1207.1,136.8,61,345,0,0,0,0,0,234.3,89.5438687395561,42.2861503454679,210.701125479382,10840.638762081,8768.57514661519,14870.231196075,89.5438687395561,42.2861503454679,210.701125479382,10840.638762081,8768.57514661519,14870.231196075,projected,-3.65557071181273,projected,92778.4479758328,,20976.7594117718,8191.06645388063,62646.5030674083
California,2020-09-04,3368.5,1525.6,8290.6,955.8,443.4,2321.1,865.4,402,2113.4,491.9,210.5,1304.5,141.1,61.5,359.1,0,0,0,0,0,327,92.3792173803358,43.5710239222663,218.240415615994,10933.0179794613,8807.53451053315,15093.2237842662,92.3792173803358,43.5710239222663,218.240415615994,10933.0179794613,8807.53451053315,15093.2237842662,projected,-3.3187754243198,projected,93198.2562129433,,21829.1312587157,8402.19445846844,65837.446998512
California,2020-09-05,3470.2,1576.1,8635.2,983.4,451.5,2415.9,890.9,410.5,2196.5,507.3,220.4,1304.8,145.4,64,367.1,0,0,0,0,0,421.9,95.1959231708999,44.4615122687675,226.503740384515,11028.2139026322,8847.07921033422,15358.9583324707,95.1959231708999,44.4615122687675,226.503740384515,11028.2139026322,8847.07921033422,15358.9583324707,projected,-3.00080710713133,projected,93618.0644500537,,22732.5931464771,8619.36917381082,69203.759823209
California,2020-09-06,3575.2,1601.5,8981.2,1012.8,456.4,2500.1,917.9,415.5,2275.2,525.2,227,1379.2,150.4,64,387.5,0,0,0,0,0,506.1,97.9763433369735,45.455337690532,236.734186762497,11126.1902459692,8894.22433824489,15636.5045129849,97.9763433369735,45.455337690532,236.734186762497,11126.1902459692,8894.22433824489,15636.5045129849,projected,-2.70172811422844,projected,94037.8726871641,,23678.6549211474,8842.15850967709,73055.9979976425
California,2020-09-07,3688.1,1638.4,9342.3,1044.3,465.5,2607,946.7,422,2371.8,542.9,224,1402.8,155.6,67.5,406.1,0,0,0,0,0,613,100.956666680772,46.5279407414876,245.783750853575,11227.14691265,8950.40351052337,15796.5278147065,100.956666680772,46.5279407414876,245.783750853575,11227.14691265,8950.40351052337,15796.5278147065,projected,-2.42151911883055,projected,94457.6809242746,,24669.0123983041,9072.14882821031,76496.2473804604
California,2020-09-08,3805.7,1674.2,9618.5,1077.6,476.5,2722.6,977.2,432.9,2482.3,563,231.5,1473.4,161,69,424,0,0,0,0,0,728.6,104.131500936624,47.7031524278456,256.566601073052,11331.2784135866,8998.17116887875,16012.5458771008,104.131500936624,47.7031524278456,256.566601073052,11331.2784135866,8998.17116887875,16012.5458771008,projected,-2.1626333393124,projected,94877.489161385,,25704.5831857667,9320.67798967082,81393.1787717972
California,2020-09-09,3932.5,1731.5,10074.4,1112.5,489.5,2831.1,1009.1,442.5,2583.7,582.5,240.4,1558.4,166.7,70.5,436.1,0,0,0,0,0,837.1,107.505550715842,49.0026050214577,267.999613015762,11438.7839643025,9045.07601967341,16265.0902196638,107.505550715842,49.0026050214577,267.999613015762,11438.7839643025,9045.07601967341,16265.0902196638,projected,-1.92482215111976,projected,95297.2973984955,,26772.7451338985,9544.52659604605,86683.541082632
California,2020-09-10,4067.3,1778.7,10555.1,1149.6,502,2946.1,1043,456,2679.2,604.4,246.5,1607.7,172.5,72,463.5,0,0,0,0,0,952.1,111.086419648379,50.2557806234887,280.048853515069,11549.8703839508,9093.14216155,16526.6191431109,111.086419648379,50.2557806234887,280.048853515069,11549.8703839508,9093.14216155,16526.6191431109,projected,-1.70490243718499,projected,95717.1056356059,,27874.8199357936,9782.19554491043,90984.1022543594
California,2020-09-11,4209.3,1822.7,10954.5,1189.4,519.4,3058.7,1079.3,468.9,2795.6,627.5,248.5,1699.1,179.4,74,476,0,0,0,0,0,1064.7,114.867631057773,51.6042495014134,293.456740215085,11664.7380150086,9142.41243909721,16784.8851849052,114.867631057773,51.6042495014134,293.456740215085,11664.7380150086,9142.41243909721,16784.8851849052,projected,-1.5051881716009,projected,96136.9138727163,,29039.5608244525,10031.0960412182,95429.8613309202
California,2020-09-12,4360.4,1870.2,11451.4,1230.7,531.4,3205.1,1117.1,479.4,2923.3,651.7,259,1764.9,185.8,76,499.6,0,0,0,0,0,1211.1,118.846111651641,52.9843761301285,307.591042929466,11783.5841266602,9193.00353597857,17080.0359026678,118.846111651641,52.9843761301285,307.591042929466,11783.5841266602,9193.00353597857,17080.0359026678,projected,-1.32527907756618,projected,96556.7221098268,,30266.6279540908,10295.9955231907,100140.778499191
California,2020-09-13,4519,1910.7,11924.2,1274.6,545.4,3342.2,1157.4,493.5,3046,676.9,266.9,1835.2,193,79,522.1,0,0,0,0,0,1348.2,123.040627164589,54.3982637147226,322.529641825929,11906.6247538248,9255.16065037877,17327.5097618431,123.040627164589,54.3982637147226,322.529641825929,11906.6247538248,9255.16065037877,17327.5097618431,projected,-1.16118732210061,projected,96976.5303469372,,31542.4646783029,10554.529568873,106529.678129917
California,2020-09-14,4686.2,1941.9,12472.9,1321.2,557.9,3502.9,1200,503,3199.5,702.5,266.5,1903.2,200.9,79.5,549.5,0,0,0,0,0,1508.9,127.470284208912,55.9119483321216,333.997573695311,12034.0950380337,9321.42477795374,17676.6104914178,127.470284208912,55.9119483321216,333.997573695311,12034.0950380337,9321.42477795374,17676.6104914178,projected,-1.01125690150038,projected,97396.3385840472,,32869.3980645157,10819.7026326369,113270.120769309
California,2020-09-15,4861.3,2007.8,13102.1,1369.5,569.4,3671.5,1244.2,516,3337.9,729.6,276.5,1989.2,208.3,83.5,574.1,0,0,0,0,0,1677.5,132.146692245841,57.3379356052945,344.469084076682,12166.2417302796,9379.20413402627,17992.4183037697,132.146692245841,57.3379356052945,344.469084076682,12166.2417302796,9379.20413402627,17992.4183037697,projected,-0.879340211919128,projected,97816.1468211577,,34247.6187141811,11098.1122981751,119264.475475327
California,2020-09-16,5045.1,2068.8,13682.4,1420.4,586.9,3832.8,1290.9,531.9,3506.7,758,277.5,2073,216.4,86.5,588.5,0,0,0,0,0,1838.8,137.088103291078,59.2075589612132,359.957320769857,12303.3298335707,9437.46831279675,18318.7037874296,137.088103291078,59.2075589612132,359.957320769857,12303.3298335707,9437.46831279675,18318.7037874296,projected,-0.763916201813669,projected,98235.9550582681,,35655.9505863738,11356.5384532137,124434.604446169
California,2020-09-17,5240.9,2106.3,14301.2,1474.2,598.5,4015.7,1340.2,543.5,3656.9,791.1,294,2263.8,225.2,87,634.5,0,0,0,0,0,2021.7,142.311426411945,60.5334366909814,376.750956865056,12445.6412599826,9495.30208497632,18657.5323602957,142.311426411945,60.5334366909814,376.750956865056,12445.6412599826,9495.30208497632,18657.5323602957,projected,-0.662960226841778,projected,98655.7632953786,,37094.3659419839,11603.1319938973,129646.280060095
California,2020-09-18,5445.3,2190.8,14869.4,1531.3,617.9,4143.6,1392.2,559.4,3792.1,821.9,300.4,2352.4,234.6,87.5,661.6,0,0,0,0,0,2149.6,147.805006282734,61.925124130215,394.544414330018,12593.4462662653,9560.04892592203,18983.4218983158,147.805006282734,61.925124130215,394.544414330018,12593.4462662653,9560.04892592203,18983.4218983158,projected,-0.57366238065257,projected,99075.571532489,,38607.042725647,11872.1469580671,135068.494666995
California,2020-09-19,5658.2,2245.9,15709.5,1590.8,637,4339.8,1446.7,578.8,3973.8,854.9,310,2457.1,243.7,92,707,0,0,0,0,0,2345.8,153.557845764426,63.3642417983043,413.95029868106,12747.0041120298,9623.24453300834,19375.0142274296,153.557845764426,63.3642417983043,413.95029868106,12747.0041120298,9623.24453300834,19375.0142274296,projected,-0.49533664803638,projected,99495.3797695994,,40194.294886446,12150.3622889347,140693.740168959
California,2020-09-20,5881.6,2301.8,16494.1,1653.6,652,4553.1,1504.1,590,4168.9,890.1,323,2514.8,254,94,733.6,0,0,0,0,0,2559.1,159.593395051789,64.8496421684692,435.615430030873,12906.5975070816,9688.06772413885,19761.1391875696,159.593395051789,64.8496421684692,435.615430030873,12906.5975070816,9688.06772413885,19761.1391875696,projected,-0.42674863012968,projected,99915.1880067099,,41833.5777691834,12479.8036665278,148133.000980076
California,2020-09-21,6117.8,2331.8,17194.6,1719.5,668,4774,1564.4,607,4370,927.5,330,2705.1,264.4,96.5,764.9,0,0,0,0,0,2780,165.936064105369,66.3801449290323,450.651937508614,13072.5335711869,9754.60054348856,20225.1546924777,165.936064105369,66.3801449290323,450.651937508614,13072.5335711869,9754.60054348856,20225.1546924777,projected,-0.367022292378593,projected,100334.99624382,,43526.2842542337,12727.9608285761,156065.807570269
California,2020-09-22,6368.9,2391.6,18189.3,1788,688.8,5032.3,1627.3,621,4599.8,968.3,334.5,2907.5,274.7,99,822.1,0,0,0,0,0,3038.3,172.597682227244,68.393472914723,464.870168492004,13245.1312534142,9823.40520446878,20738.3345804938,172.597682227244,68.393472914723,464.870168492004,13245.1312534142,9823.40520446878,20738.3345804938,projected,-0.314149942497773,projected,100754.804480931,,45273.3990304593,13045.9771581316,164290.861498472
California,2020-09-23,6628.9,2446.7,19093.3,1860.2,701,5266.2,1693.3,635.9,4824,1005.6,346.5,2977.1,286.3,99.5,850.1,0,0,0,0,0,3272.2,179.601033260727,70.2083001829409,490.594879893454,13424.7322866749,9906.959568493,21328.4994516775,179.601033260727,70.2083001829409,490.594879893454,13424.7322866749,9906.959568493,21328.4994516775,projected,-0.267506084190907,projected,101174.612718041,,47043.8062363711,13306.2363717278,172697.197785437
California,2020-09-24,6897.2,2511.7,20018.7,1935.3,722,5534.8,1762.1,655,5068.4,1046.1,363,3096.5,298.1,103.5,886.5,0,0,0,0,0,3540.8,186.967297967871,72.0751863936921,519.159425091356,13611.6995846428,9971.07796186108,21954.3554185775,186.967297967871,72.0751863936921,519.159425091356,13611.6995846428,9971.07796186108,21954.3554185775,projected,-0.227222751468219,projected,101594.420955152,,48835.5311561821,13581.135761044,181260.766758354
California,2020-09-25,7180.7,2556.9,21006.8,2014.5,734.5,5820.3,1834.2,673.9,5318.2,1091.4,360.5,3358.2,310.8,107.5,944.1,0,0,0,20.5,0,3826.3,194.66993505787,73.9439331084703,549.279232080762,13806.3695197006,10039.7083460046,22548.6670038121,194.66993505787,73.9439331084703,549.279232080762,13806.3695197006,10039.7083460046,22548.6670038121,projected,-0.191811651658932,projected,102014.229192262,,50713.1290868005,13907.1952152766,190174.845371981
California,2020-09-26,7474.9,2630.4,22087.5,2096.8,754.5,6110.4,1909.4,691.5,5580,1134.7,376.5,3473.1,323.5,109.5,973.1,0,0,0,102.8,0,4116.4,202.681735779759,75.8138180587935,576.578023214007,14009.0512554804,10115.5646592343,23127.1998564422,202.681735779759,75.8138180587935,576.578023214007,14009.0512554804,10115.5646592343,23127.1998564422,projected,-0.16108058958668,projected,102434.037429373,,52676.2282993282,14192.5355248081,199446.523655042
California,2020-09-27,7784.1,2707.4,23292.3,2182.2,776,6407.1,1987.3,707.4,5847,1183.5,380,3600.8,336.7,112.5,1034.5,0,0,0,188.2,0,4413.1,211.029746489597,77.7877984930208,609.28335765232,14220.08100197,10207.7056106345,23753.6793865987,211.029746489597,77.7877984930208,609.28335765232,14220.08100197,10207.7056106345,23753.6793865987,projected,-0.134044749401465,projected,102853.845666483,,54690.4720322939,14479.30175205,208942.938317657
California,2020-09-28,8102.8,2762.9,24498.3,2272.2,795.5,6749.2,2069.3,721.5,6165.4,1229.9,381.4,3876.8,350.8,114.5,1096.5,0,0,0,278.2,0,4755.2,219.742496684742,79.8559112143979,643.551217467424,14439.8234986547,10305.7149797457,24465.3495743713,219.742496684742,79.8559112143979,643.551217467424,14439.8234986547,10305.7149797457,24465.3495743713,projected,-0.11108204710942,projected,103273.653903593,,56756.7869921172,14770.8743011048,218631.501071498
California,2020-09-29,8431.9,2855.9,25676.2,2365.8,814,7140.3,2154.6,742.5,6515.5,1279.8,397,4129,365.1,119.5,1140.1,0,0,0,371.8,0,5146.3,228.830515926238,81.990600990743,679.436821831323,14668.654014581,10408.0867811622,25215.3585668496,228.830515926238,81.990600990743,679.436821831323,14668.654014581,10408.0867811622,25215.3585668496,projected,-0.0923527935625766,projected,103693.462140704,,58874.6062772444,15279.5517086457,228483.969518609
California,2020-09-30,8779.5,2932.3,26694.1,2463.3,833,7516.4,2243.5,753.5,6839.6,1334.9,425.5,4148.8,380.3,119.5,1187.2,0,0,40.1,469.3,0,5522.4,238.323208677185,84.1064247737266,717.489721568837,14906.9772232582,10511.4216210035,25997.8112978587,238.323208677185,84.1064247737266,717.489721568837,14906.9772232582,10511.4216210035,25997.8112978587,projected,-0.0769114801402612,projected,104113.270377814,,60996.8339989122,15668.5311182201,238306.823511459
California,2020-10-01,9140.6,3002.8,28494.4,2564.1,858.4,7881.7,2335.4,774.9,7222.1,1388.7,426.4,4386.1,395.6,122,1270.6,0,0,1840.4,570.1,0,5887.7,248.24736179546,86.2935047409649,762.43427710535,15155.2245850536,10605.5140934437,26733.6901913133,248.24736179546,86.2935047409649,762.43427710535,15155.2245850536,10605.5140934437,26733.6901913133,projected,-0.0643438418713299,projected,104533.078614925,,63119.8027984232,16022.88423902,247419.754218958
